MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,income_per_person,rooms_per_person,bedrooms_ratio,income_category,location_category,target
3.075,25.0,4.3259668508287294,0.9723756906077348,784.0,2.165745856353591,38.35,-122.5,1.4198341836734696,1.997448979591837,0.22477650063856958,Medium,Other,1.651
3.7969,40.0,5.949781659388647,1.1593886462882097,1167.0,2.5480349344978164,38.36,-122.54,1.490128706083976,2.3350471293916026,0.19486238532110092,Medium,Other,2.028
4.7,25.0,6.889400921658986,1.0368663594470047,1335.0,3.076036866359447,38.24,-122.61,1.527940074906367,2.239700374531835,0.1505016722408027,High,Other,1.901
3.4896,17.0,6.084507042253521,0.954225352112676,897.0,3.158450704225352,38.24,-122.61,1.1048454849498328,1.9264214046822743,0.1568287037037037,Medium,Other,1.859
2.9871,18.0,5.105,1.05,914.0,2.285,38.23,-122.61,1.3072647702407,2.2341356673960613,0.20568070519098922,Low,Other,1.938
6.204,19.0,6.56420233463035,0.9844357976653697,893.0,3.4747081712062258,38.24,-122.62,1.785473684210526,1.889137737961926,0.14997036158861887,Very High,Other,2.018
5.2452,18.0,6.923990498812351,0.9928741092636579,1340.0,3.182897862232779,38.25,-122.61,1.64793223880597,2.175373134328358,0.14339622641509434,High,Other,2.049
4.725,16.0,6.157205240174672,0.9126637554585153,741.0,3.2358078602620086,38.24,-122.6,1.4602226720647773,1.902834008097166,0.14822695035460992,High,Other,2.045
5.0849,18.0,6.6207674943566595,1.0857787810383748,1279.0,2.8871331828442437,38.24,-122.61,1.7612280688037532,2.2931978107896795,0.16399590862598024,High,Other,1.885
4.8603,16.0,6.790155440414508,1.077720207253886,1247.0,3.2305699481865284,38.24,-122.6,1.5044713712910986,2.1018444266238974,0.15871804654711943,High,Other,1.984
3.7115,20.0,6.091549295774648,1.0598591549295775,1707.0,3.005281690140845,38.25,-122.63,1.2349923842999415,2.026947861745753,0.17398843930635838,Medium,Other,1.819
4.0341,33.0,5.565040650406504,1.1382113821138211,758.0,3.0813008130081303,38.24,-122.62,1.3092197889182056,1.8060686015831136,0.2045288531775018,Medium,Other,1.565
4.0962,33.0,6.1308016877637135,1.0548523206751055,677.0,2.8565400843881856,38.25,-122.62,1.4339725258493352,2.1462333825701627,0.17205781142463866,Medium,Other,1.702
4.6833,17.0,5.235831809872029,0.8903107861060329,1482.0,2.709323583180987,38.26,-122.61,1.7285864372469637,1.932523616734143,0.17004189944134077,High,Other,2.152
2.875,20.0,4.767676767676767,1.0378787878787878,826.0,2.085858585858586,38.25,-122.62,1.378329297820823,2.285714285714285,0.2176906779661017,Low,Other,1.891
4.6534,24.0,6.596685082872928,0.988950276243094,1187.0,3.2790055248618786,38.25,-122.62,1.4191497893850042,2.011794439764111,0.14991624790619767,High,Other,1.965
5.3707,7.0,6.443564356435644,1.0178217821782178,2902.0,2.873267326732673,38.27,-122.57,1.8691960716747074,2.2425913163335633,0.157959434542102,High,Other,2.505
3.6392,8.0,5.709426627793975,1.0835762876579202,2808.0,2.728862973760933,38.17,-122.51,1.3335957264957266,2.092236467236467,0.18978723404255318,Medium,Other,2.463
5.1391,9.0,6.3099337748344375,1.080794701986755,2077.0,2.750993377483444,38.27,-122.65,1.8680888300433316,2.2936928261916227,0.17128463476070527,High,Other,2.345
4.6069,7.0,5.609195402298851,0.9985632183908046,3551.0,2.5510057471264367,38.26,-122.63,1.8059151788228671,2.1988172345818082,0.17802254098360656,High,Other,2.023
2.1696,16.0,4.834920634920635,0.9777777777777777,477.0,1.5142857142857142,38.27,-122.66,1.432754716981132,3.192872117400419,0.20223243598161525,Low,Other,0.75
2.5179,45.0,4.938837920489297,1.033639143730887,823.0,2.5168195718654434,38.24,-122.63,1.0004292831105712,1.962332928311057,0.20928792569659443,Low,Other,1.455
3.0139,45.0,4.796610169491525,1.0677966101694916,1076.0,2.2796610169491527,38.23,-122.63,1.3220825278810409,2.104089219330855,0.22261484098939932,Medium,Other,1.941
3.0769,52.0,5.119047619047619,1.1857142857142857,519.0,2.4714285714285715,38.23,-122.64,1.2449884393063584,2.0712909441233136,0.2316279069767442,Medium,Other,2.309
4.075,49.0,5.361305361305361,1.0792540792540792,1061.0,2.473193473193473,38.23,-122.64,1.6476672950047127,2.167766258246937,0.20130434782608694,Medium,Other,2.288
4.0417,34.0,5.25748502994012,0.9580838323353293,372.0,2.2275449101796405,38.22,-122.63,1.8144190860215055,2.360215053763441,0.18223234624145787,Medium,Other,2.321
5.565,17.0,7.577142857142857,0.9771428571428571,1199.0,3.4257142857142857,38.22,-122.63,1.6244787322768974,2.211843202668891,0.12895927601809953,High,Other,2.671
6.2034,22.0,6.532293986636971,1.0267260579064588,1283.0,2.8574610244988863,38.21,-122.63,2.17094824629774,2.2860483242400624,0.15717695192635525,Very High,Other,2.911
4.0703,37.0,5.16010498687664,0.9133858267716536,875.0,2.2965879265091864,38.23,-122.63,1.772324914285714,2.246857142857143,0.1770091556459817,Medium,Other,2.238
3.1711,52.0,5.058309037900875,1.0116618075801749,712.0,2.075801749271137,38.23,-122.65,1.527650702247191,2.436797752808989,0.19999999999999998,Medium,Other,2.008
3.3011,52.0,4.616702355460386,1.0042826552462527,1070.0,2.291220556745182,38.23,-122.64,1.4407604672897196,2.0149532710280376,0.21753246753246752,Medium,Other,2.523
3.45,52.0,5.573913043478261,1.1391304347826088,910.0,2.63768115942029,38.23,-122.65,1.307967032967033,2.1131868131868132,0.2043681747269891,Medium,Other,2.006
4.3056,39.0,5.9079754601226995,1.0572597137014315,1351.0,2.7627811860940694,38.2,-122.66,1.5584296076980015,2.138415988156921,0.1789546555901696,Medium,Other,2.513
2.5202,52.0,4.644699140401146,1.1260744985673352,635.0,1.819484240687679,38.24,-122.64,1.3851177952755906,2.552755905511811,0.24244293645897594,Low,Other,2.44
3.7917,40.0,4.959798994974874,1.0301507537688441,1039.0,2.6105527638190953,38.24,-122.64,1.4524510105871031,1.8999037536092398,0.20770010131712258,Medium,Other,1.516
3.402,23.0,5.179948586118252,1.044987146529563,1852.0,2.380462724935733,38.25,-122.65,1.429133909287257,2.176025917926566,0.20173697270471463,Medium,Other,1.933
4.95,24.0,6.223642172523961,0.9904153354632588,922.0,2.9456869009584663,38.24,-122.65,1.680422993492408,2.112798264642082,0.1591375770020534,High,Other,2.436
4.275,49.0,6.072356215213358,1.0742115027829313,1431.0,2.654916512059369,38.24,-122.65,1.6102201257861637,2.2872117400419287,0.17690192483959669,Medium,Other,2.276
3.8,31.0,4.791744840525328,0.9662288930581614,1507.0,2.827392120075047,38.25,-122.64,1.3439946914399468,1.6947577969475778,0.20164447924823808,Medium,Other,1.626
4.0313,32.0,6.104166666666667,1.1302083333333333,1066.0,2.7760416666666665,38.27,-122.69,1.4521756097560976,2.1988742964352723,0.18515358361774742,Medium,Other,2.85
4.0729,32.0,6.470873786407767,1.1407766990291262,660.0,3.203883495145631,38.25,-122.67,1.2712384848484848,2.0196969696969695,0.17629407351837958,Medium,Other,2.885
3.8269,29.0,5.767543859649122,1.0526315789473684,650.0,2.8508771929824563,38.25,-122.68,1.3423587692307692,2.023076923076923,0.18250950570342206,Medium,Other,3.06
5.0544,29.0,5.875555555555556,1.031111111111111,1372.0,3.048888888888889,38.24,-122.67,1.6577842565597667,1.9271137026239067,0.17549167927382753,High,Other,2.618
3.2442,32.0,6.167630057803469,1.0443159922928709,1869.0,3.601156069364162,38.29,-122.77,0.900877367576244,1.7126805778491172,0.16932208684786001,Medium,Other,2.68
4.385,35.0,6.356451612903226,1.0403225806451613,1668.0,2.6903225806451614,38.26,-122.73,1.629916067146283,2.3627098321342923,0.16366404465871606,Medium,Other,3.177
3.5673,47.0,5.543766578249337,1.026525198938992,1053.0,2.793103448275862,38.23,-122.7,1.2771814814814815,1.9848053181386516,0.18516746411483254,Medium,Other,3.103
2.4117,16.0,4.933656957928803,0.9854368932038835,1675.0,2.7103559870550162,38.35,-122.72,0.8898093134328359,1.8202985074626867,0.1997376188914398,Low,Other,1.625
4.3906,26.0,5.649484536082475,1.0103092783505154,801.0,2.752577319587629,38.31,-122.72,1.5950868913857679,2.052434456928839,0.17883211678832114,Medium,Other,2.48
3.7875,28.0,5.599415204678363,1.2251461988304093,930.0,2.719298245614035,38.31,-122.67,1.3928225806451613,2.0591397849462365,0.218798955613577,Medium,Other,2.927
3.3827,30.0,5.655122655122655,1.072150072150072,1693.0,2.443001443001443,38.3,-122.69,1.3846492025989368,2.314825753101004,0.18958918091349833,Medium,Other,2.921
2.5819,44.0,4.58641975308642,0.9567901234567902,434.0,2.6790123456790123,38.34,-122.73,0.9637506912442397,1.7119815668202767,0.20861372812920592,Low,Other,2.096
4.6324,16.0,5.685410334346504,1.060790273556231,1938.0,2.945288753799392,38.32,-122.69,1.5728169246646027,1.9303405572755419,0.18658112804063084,High,Other,1.836
3.6953,13.0,4.388402625820569,1.0240700218818382,2064.0,2.2582056892778994,38.33,-122.71,1.6363876937984496,1.9433139534883719,0.23335826477187735,Medium,Other,1.576
4.1964,14.0,6.297405189620759,1.157684630738523,1208.0,2.411177644710579,38.31,-122.7,1.7403943708609269,2.611754966887417,0.1838351822503962,Medium,Other,2.581
3.6369,16.0,5.271186440677966,1.0254237288135593,696.0,2.9491525423728815,38.33,-122.7,1.233201724137931,1.7873563218390804,0.19453376205787778,Medium,Other,1.587
5.6613,15.0,5.953051643192488,0.971830985915493,1400.0,3.2863849765258215,38.32,-122.69,1.7226527142857142,1.8114285714285714,0.1632492113564669,High,Other,1.724
3.733,23.0,5.784552845528455,1.048780487804878,1526.0,3.1016260162601625,38.34,-122.69,1.203562254259502,1.8650065530799476,0.18130709768095574,Medium,Other,1.635
3.0078,26.0,5.184065934065934,1.0467032967032968,1060.0,2.912087912087912,38.33,-122.7,1.0328671698113208,1.7801886792452832,0.20190779014308427,Medium,Other,1.604
2.6033,22.0,4.055194805194805,1.0876623376623376,699.0,2.2694805194805197,38.34,-122.71,1.1470907010014304,1.786838340486409,0.2682145716573258,Low,Other,1.216
3.375,26.0,5.3694915254237285,1.0,846.0,2.8677966101694916,38.33,-122.7,1.1768617021276595,1.8723404255319147,0.18623737373737376,Medium,Other,1.563
7.226,12.0,8.24468085106383,0.9946808510638298,685.0,3.643617021276596,38.35,-122.69,1.9831941605839416,2.2627737226277373,0.12064516129032257,Very High,Other,2.553
4.0071,15.0,4.532258064516129,1.0219941348973607,1602.0,2.3489736070381233,38.34,-122.69,1.7058940074906368,1.9294631710362047,0.2254933678421223,Medium,Other,1.355
2.3464,11.0,3.4922118380062304,1.088785046728972,1203.0,1.8738317757009346,38.35,-122.71,1.2521935162094764,1.8636741479634247,0.3117752007136485,Low,Other,1.042
3.7813,14.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.7,1.5735598532494757,2.4245283018867925,0.17769130998702984,Medium,Other,1.465
1.6033,14.0,4.641791044776119,1.1014925373134328,493.0,1.471641791044776,38.35,-122.7,1.0894634888438133,3.154158215010142,0.23729903536977492,Low,Other,0.675
2.8261,19.0,4.34156976744186,0.9825581395348837,1782.0,2.5901162790697674,38.34,-122.7,1.091109315375982,1.6762065095398428,0.2263140274522933,Low,Other,1.545
3.1781,23.0,4.926391382405745,1.0556552962298025,1493.0,2.680430879712747,38.34,-122.71,1.1856675820495646,1.8379102478231748,0.21428571428571427,Medium,Other,1.62
4.8233,8.0,6.061361457334612,0.959731543624161,2969.0,2.8465963566634707,38.37,-122.69,1.6944095318288985,2.1293364769282586,0.15833596962986396,High,Other,2.14
5.6018,16.0,6.767241379310345,0.9913793103448276,1014.0,2.913793103448276,38.37,-122.71,1.9225112426035502,2.3224852071005917,0.1464968152866242,High,Other,2.53
4.4444,16.0,6.2555555555555555,0.9407407407407408,921.0,3.411111111111111,38.35,-122.69,1.3029185667752443,1.8338762214983715,0.15038484310242747,Medium,Other,1.918
2.4827,6.0,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,38.36,-122.69,1.1798282573940848,2.196642685851319,0.25,Low,Other,1.775
5.0366,16.0,6.741116751269035,0.949238578680203,607.0,3.081218274111675,38.35,-122.7,1.634613179571664,2.187808896210873,0.1408132530120482,High,Other,2.578
4.221,11.0,6.640410958904109,1.0022831050228311,2538.0,2.8972602739726026,38.36,-122.7,1.4568936170212767,2.2919621749408985,0.15093690905965276,Medium,Other,2.271
5.1966,15.0,6.426865671641791,1.0298507462686568,979.0,2.9223880597014924,38.34,-122.63,1.778203268641471,2.199182839632278,0.1602415234556433,High,Other,3.254
4.3278,8.0,5.843045843045843,1.038073038073038,3833.0,2.9782439782439782,38.36,-122.68,1.4531381685363944,1.961909731280981,0.1776595744680851,Medium,Other,1.841
4.0844,12.0,5.0732984293193715,1.0235602094240839,2146.0,2.8089005235602094,38.34,-122.69,1.4540920782851816,1.8061509785647716,0.20175438596491233,Medium,Other,1.654
3.9518,4.0,5.472542372881356,1.0888135593220338,4323.0,2.930847457627119,38.33,-122.67,1.3483472125838538,1.8672218366874853,0.19895936570862238,Medium,Other,2.203
3.2857,16.0,5.146788990825688,1.0428134556574924,880.0,2.691131498470948,38.34,-122.69,1.2209362499999998,1.9125,0.20261437908496732,Medium,Other,1.602
3.1047,32.0,4.5,0.9984076433121019,1767.0,2.8136942675159236,38.4,-122.68,1.1034247877758914,1.599320882852292,0.22186836518046707,Medium,Other,1.414
1.6685,28.0,3.7382075471698113,0.9716981132075472,1362.0,3.2122641509433962,38.43,-122.7,0.5194155653450808,1.1637298091042585,0.2599369085173502,Low,Other,1.141
1.6267,23.0,4.263586956521739,1.125,1031.0,2.801630434782609,38.42,-122.71,0.5806261881668283,1.521823472356935,0.2638623326959847,Low,Other,1.292
1.439,17.0,3.797752808988764,1.0426966292134832,833.0,1.8719101123595505,38.4,-122.71,0.768733493397359,2.028811524609844,0.27455621301775146,Very Low,Other,1.406
2.0915,16.0,4.523897058823529,1.1130514705882353,2557.0,2.3501838235294117,38.39,-122.7,0.8899303871724678,1.9249120062573326,0.24603819585534337,Low,Other,1.681
6.5261,10.0,7.867954911433173,1.0531400966183575,3741.0,3.0120772946859904,38.4,-122.62,2.1666442662389733,2.6121357925688318,0.13385182153090464,Very High,Other,3.247
4.3657,17.0,6.555806087936866,1.012401352874859,2614.0,2.947012401352875,38.44,-122.66,1.481398584544759,2.2245600612088756,0.15442820292347376,Medium,Other,2.159
4.3587,29.0,5.594298245614035,0.9824561403508771,1165.0,2.5548245614035086,38.44,-122.67,1.7060662660944206,2.189699570815451,0.1756174049392395,Medium,Other,1.964
3.5885,18.0,5.236538461538461,1.0173076923076922,1150.0,2.2115384615384617,38.43,-122.68,1.6226260869565214,2.3678260869565215,0.19427102460521484,Medium,Other,1.919
6.8586,21.0,6.876623376623376,0.974025974025974,400.0,2.5974025974025974,38.4,-122.65,2.640561,2.6475,0.141643059490085,Very High,Other,3.431
5.7204,15.0,6.553191489361702,0.9929078014184397,786.0,2.7872340425531914,38.37,-122.65,2.052357251908397,2.351145038167939,0.15151515151515152,High,Other,3.441
4.5588,17.0,6.053691275167785,1.0201342281879195,750.0,2.5167785234899327,38.43,-122.67,1.8113632,2.4053333333333335,0.16851441241685144,High,Other,1.964
3.2813,17.0,4.98014888337469,0.9925558312655087,895.0,2.2208436724565757,38.43,-122.67,1.47750156424581,2.2424581005586592,0.19930244145490783,Medium,Other,2.027
4.023,14.0,5.594736842105263,1.091578947368421,2228.0,2.345263157894737,38.42,-122.66,1.7153725314183121,2.3855475763016156,0.19510818438381938,Medium,Other,2.084
6.0774,29.0,7.870967741935484,1.0161290322580645,161.0,2.596774193548387,38.43,-122.68,2.3403652173913043,3.031055900621118,0.1290983606557377,Very High,Other,3.344
3.3981,15.0,5.860279441117765,1.031936127744511,1182.0,2.3592814371257487,38.46,-122.58,1.4403114213197967,2.4839255499153974,0.17608991825613077,Medium,Other,2.469
4.6957,13.0,6.189751801441153,1.088871096877502,2543.0,2.0360288230584467,38.42,-122.61,2.3063033031852145,3.0401101061738105,0.17591514681153797,High,Other,2.598
3.9375,10.0,5.629107981220657,1.0344287949921753,1132.0,1.7715179968701096,38.43,-122.58,2.2226700530035335,3.1775618374558303,0.1837642479844315,Medium,Other,2.692
3.183,14.0,4.7844827586206895,1.1206896551724137,505.0,1.4511494252873562,38.44,-122.59,2.1934336633663367,3.2970297029702973,0.23423423423423423,Medium,Other,2.012
3.4561,20.0,5.451171875,1.06640625,785.0,1.533203125,38.43,-122.59,2.2541696815286625,3.5554140127388534,0.19562880687925474,Medium,Other,2.167
5.93,20.0,6.2896174863387975,1.1530054644808743,478.0,2.612021857923497,38.41,-122.56,2.2702719665271966,2.407949790794979,0.1833188531711555,High,Other,3.846
2.6023,14.0,3.7824,1.0096,1300.0,2.08,38.46,-122.66,1.2511057692307692,1.8184615384615384,0.26692047377326567,Low,Other,2.211
4.4375,26.0,6.442724458204334,1.0495356037151702,906.0,2.804953560371517,38.45,-122.66,1.5820226269315674,2.2969094922737305,0.1629024507448342,Medium,Other,2.935
2.9222,24.0,5.141176470588236,1.0294117647058822,1027.0,2.0137254901960784,38.45,-122.67,1.451141187925998,2.5530671859785787,0.20022883295194505,Low,Other,2.426
3.2415,32.0,5.230235783633842,1.027739251040222,1786.0,2.4771151178918167,38.44,-122.67,1.3085786674132138,2.1114221724524076,0.19649960222752585,Medium,Other,1.722
2.9107,29.0,4.97508896797153,1.0462633451957295,1346.0,2.395017793594306,38.44,-122.68,1.21531456166419,2.077265973254086,0.21030042918454936,Low,Other,1.697
3.9766,47.0,6.277777777777778,1.0694444444444444,310.0,2.1527777777777777,38.45,-122.7,1.8471948387096775,2.9161290322580644,0.17035398230088494,Medium,Other,1.906
4.0139,36.0,5.546052631578948,0.9967105263157895,744.0,2.4473684210526314,38.45,-122.68,1.6400881720430107,2.266129032258065,0.17971530249110318,Medium,Other,1.631
2.7222,40.0,4.911864406779661,0.9525423728813559,636.0,2.1559322033898307,38.44,-122.69,1.2626556603773584,2.2783018867924527,0.19392684610075914,Low,Other,1.612
3.5521,35.0,6.277777777777778,1.1157407407407407,620.0,2.8703703703703702,38.44,-122.69,1.237505806451613,2.1870967741935483,0.17772861356932154,Medium,Other,1.683
3.4545,36.0,4.891791044776119,0.9664179104477612,648.0,2.417910447761194,38.44,-122.68,1.428712962962963,2.0231481481481484,0.19755911517925248,Medium,Other,1.612
3.2845,45.0,4.551546391752577,1.041237113402062,401.0,2.0670103092783507,38.44,-122.7,1.5890099750623439,2.2019950124688275,0.22876557191392982,Medium,Other,1.783
3.9191,36.0,6.110062893081761,1.059748427672956,711.0,2.2358490566037736,38.45,-122.69,1.7528464135021096,2.732770745428973,0.17344312918167784,Medium,Other,1.83
3.8583,31.0,6.457142857142857,1.125,691.0,2.467857142857143,38.44,-122.69,1.5634211287988422,2.6164978292329955,0.17422566371681417,Medium,Other,1.932
2.1912,42.0,4.122093023255814,1.058139534883721,547.0,3.1802325581395348,38.44,-122.7,0.6890062157221206,1.2961608775137112,0.2566995768688294,Low,Other,1.65
3.2935,35.0,4.2894736842105265,1.1282894736842106,822.0,2.7039473684210527,38.44,-122.7,1.2180340632603406,1.586374695863747,0.2630368098159509,Medium,Other,1.578
2.2262,52.0,4.55379746835443,1.0284810126582278,738.0,2.3354430379746836,38.43,-122.71,0.9532238482384824,1.9498644986449865,0.22585128561501042,Low,Other,1.299
1.5026,38.0,3.1928166351606806,0.994328922495274,1071.0,2.0245746691871456,38.43,-122.71,0.742180578898226,1.57703081232493,0.31142687981053874,Low,Other,1.24
1.5357,52.0,3.879120879120879,1.0293040293040292,627.0,2.2967032967032965,38.44,-122.72,0.668654066985646,1.6889952153110048,0.2653446647780925,Low,Other,1.375
1.3684,52.0,4.082644628099174,1.1694214876033058,475.0,1.962809917355372,38.44,-122.71,0.6971637894736843,2.08,0.28643724696356276,Very Low,Other,2.583
1.7,27.0,4.2,1.0913043478260869,462.0,2.008695652173913,38.44,-122.71,0.8463203463203464,2.090909090909091,0.2598343685300207,Low,Other,3.5
1.9932,29.0,4.32994923857868,1.0532994923857868,990.0,2.512690355329949,38.47,-122.72,0.7932533333333334,1.7232323232323234,0.2432590855803048,Low,Other,1.648
2.9073,35.0,4.691558441558442,1.0032467532467533,795.0,2.581168831168831,38.46,-122.72,1.1263501886792455,1.817610062893082,0.213840830449827,Low,Other,1.57
3.1467,41.0,4.882352941176471,1.0448179271708684,780.0,2.1848739495798317,38.45,-122.72,1.4402203846153847,2.234615384615385,0.2139988525530694,Medium,Other,1.755
2.314,42.0,4.265582655826559,1.018970189701897,844.0,2.2872628726287263,38.46,-122.71,1.0116895734597156,1.8649289099526067,0.23888182973316388,Low,Other,1.694
2.905,41.0,4.310043668122271,1.0524017467248907,965.0,2.106986899563319,38.46,-122.71,1.378746113989637,2.0455958549222797,0.24417426545086118,Low,Other,1.593
3.0444,36.0,4.559748427672956,1.0817610062893082,1087.0,2.2788259958071277,38.46,-122.71,1.3359510579576819,2.000919963201472,0.23724137931034484,Medium,Other,1.672
2.9663,39.0,4.813708260105448,1.0070298769771528,1223.0,2.149384885764499,38.45,-122.71,1.3800692559280459,2.2395748160261655,0.20920043811610076,Low,Other,1.854
3.455,48.0,5.8830188679245285,1.058490566037736,1275.0,2.4056603773584904,38.45,-122.71,1.4361960784313728,2.4454901960784317,0.1799230275817832,Medium,Other,2.221
1.125,26.0,3.7943396226415094,1.0509433962264152,855.0,1.6132075471698113,38.45,-122.7,0.6973684210526316,2.352046783625731,0.27697662854301347,Very Low,Other,2.333
2.1827,52.0,4.344230769230769,1.0326923076923078,957.0,1.8403846153846153,38.45,-122.71,1.186002089864159,2.3605015673981193,0.23771580345285526,Low,Other,1.888
5.3409,15.0,6.081081081081081,1.0115830115830116,716.0,2.7644787644787643,38.48,-122.68,1.9319736033519557,2.1997206703910615,0.16634920634920636,High,Other,2.446
2.4722,16.0,4.722298221614227,1.0820793433652531,1567.0,2.143638850889193,38.47,-122.67,1.153272622846203,2.2029355456285895,0.22914252607184243,Low,Other,1.943
4.7143,17.0,6.466666666666667,1.0646464646464646,1244.0,2.5131313131313133,38.46,-122.68,1.8758669614147907,2.573151125401929,0.16463605123398936,High,Other,2.029
3.0568,19.0,4.267898383371825,0.9884526558891455,1130.0,2.6096997690531176,38.47,-122.67,1.1713224778761062,1.6353982300884957,0.23160173160173161,Medium,Other,1.903
2.3929,15.0,4.493796526054591,1.0074441687344913,718.0,1.781637717121588,38.46,-122.68,1.3430901114206129,2.522284122562674,0.22418553285477635,Low,Other,1.413
3.9261,23.0,5.44839255499154,1.0203045685279188,1299.0,2.197969543147208,38.46,-122.71,1.7862394919168592,2.4788298691301,0.18726708074534162,Medium,Other,2.133
5.0415,29.0,6.555555555555555,1.0408163265306123,1012.0,2.2947845804988662,38.46,-122.7,2.1969382411067193,2.8567193675889326,0.15876859218263578,High,Other,2.402
5.0,32.0,5.80078125,0.984375,1117.0,2.181640625,38.46,-122.69,2.2918531781557743,2.658907788719785,0.1696969696969697,High,Other,2.759
4.1734,39.0,6.396825396825397,1.0634920634920635,640.0,2.0317460317460316,38.45,-122.7,2.0540953125000003,3.1484375000000004,0.1662531017369727,Medium,Other,2.405
6.0298,23.0,6.874251497005988,1.0658682634730539,902.0,2.7005988023952097,38.48,-122.72,2.2327640798226165,2.5454545454545454,0.15505226480836237,Very High,Other,2.891
7.3003,19.0,7.9616,1.1376,1926.0,3.0816,38.46,-122.68,2.3689966251298027,2.583592938733126,0.14288585209003216,Very High,Other,3.813
6.6104,15.0,7.340702210663199,1.0793237971391418,2324.0,3.022106631989597,38.5,-122.71,2.187348364888124,2.429001721170396,0.1470327723649247,Very High,Other,3.309
4.2051,16.0,5.236893203883495,0.9514563106796117,1462.0,2.8388349514563105,38.48,-122.66,1.4812766757865938,1.844733242134063,0.18168335187245088,Medium,Other,1.903
2.825,16.0,4.648464163822526,1.0119453924914676,1124.0,1.918088737201365,38.48,-122.66,1.4728202846975091,2.423487544483986,0.21769456681350954,Low,Other,1.862
3.7617,23.0,5.818652849740933,1.1321243523316062,1035.0,2.6813471502590676,38.47,-122.66,1.4029142028985506,2.170048309178744,0.19456812110418523,Medium,Other,1.726
4.0647,14.0,5.279596977329975,1.057934508816121,926.0,2.332493702770781,38.46,-122.65,1.7426413606911446,2.263498920086393,0.20038167938931298,Medium,Other,1.878
3.267,21.0,5.230379746835443,0.9949367088607595,919.0,2.3265822784810126,38.48,-122.66,1.4042056583242655,2.248095756256801,0.19022265246853823,Medium,Other,1.762
4.75,20.0,6.1,1.0369565217391303,1369.0,2.976086956521739,38.47,-122.66,1.596055514974434,2.049671292914536,0.16999287241625088,High,Other,1.905
6.6854,18.0,6.648221343873518,0.9901185770750988,1442.0,2.849802371541502,38.51,-122.69,2.3459170596393895,2.332871012482663,0.1489298454221165,Very High,Other,3.13
5.8369,19.0,7.145374449339207,0.9889867841409692,1174.0,2.5859030837004404,38.48,-122.64,2.2571998296422486,2.7632027257240206,0.13840937114673244,High,Other,2.557
3.858,24.0,7.662162162162162,1.114864864864865,847.0,2.8614864864864864,38.47,-122.65,1.3482502951593862,2.677685950413223,0.1455026455026455,Medium,Other,2.144
6.6004,17.0,6.087649402390438,1.051792828685259,606.0,2.414342629482072,38.48,-122.6,2.73382904290429,2.5214521452145213,0.17277486910994763,Very High,Other,3.415
4.5167,24.0,5.977667493796526,1.15136476426799,1006.0,2.496277915632754,38.54,-122.62,1.809373856858847,2.3946322067594434,0.19261104192611042,High,Other,2.652
5.7819,19.0,6.178885630498534,0.9736070381231672,874.0,2.563049853372434,38.5,-122.63,2.255867162471396,2.4107551487414187,0.15757000474608449,High,Other,2.656
5.5061,17.0,6.6871165644171775,1.0061349693251533,473.0,2.901840490797546,38.48,-122.65,1.897450951374207,2.3044397463002113,0.15045871559633028,High,Other,2.318
5.4886,6.0,6.739217652958876,1.0190571715145436,2699.0,2.7071213640922767,38.54,-122.75,2.027467284179326,2.4894405335309373,0.1512129781217443,High,Other,2.542
2.4922,23.0,4.764705882352941,1.0417457305502846,1052.0,1.9962049335863377,38.52,-122.78,1.2484690114068442,2.386882129277567,0.21863799283154123,Low,Other,1.92
3.75,18.0,5.7538644470868014,1.0915576694411415,2755.0,3.2758620689655173,38.5,-122.79,1.144736842105263,1.756442831215971,0.18970861748295104,Medium,Other,2.483
3.055,6.0,5.528,1.0346666666666666,826.0,2.2026666666666666,38.52,-122.76,1.386955205811138,2.509685230024213,0.18716835504100338,Medium,Other,2.241
5.449,16.0,6.822764227642277,1.0373983739837398,1713.0,2.7853658536585364,38.5,-122.75,1.9562959719789843,2.4495037945125513,0.15204957102001904,High,Other,2.521
2.0651,14.0,3.4905008635578585,1.1208981001727116,2323.0,2.0060449050086357,38.46,-122.73,1.0294385708136031,1.7399913904433921,0.3211281543790203,Low,Other,1.354
3.7266,16.0,4.702564102564103,1.0025641025641026,994.0,2.5487179487179485,38.47,-122.73,1.4621468812877265,1.8450704225352115,0.21319520174482007,Medium,Other,1.565
3.0714,16.0,5.484615384615385,1.103846153846154,525.0,2.019230769230769,38.47,-122.74,1.5210742857142858,2.7161904761904765,0.20126227208976158,Medium,Other,1.617
2.6607,9.0,3.876923076923077,1.0153846153846153,1311.0,2.241025641025641,38.46,-122.74,1.1872688787185355,1.7299771167048055,0.2619047619047619,Low,Other,0.915
4.551,12.0,6.451313755795981,1.035548686244204,1882.0,2.908809891808346,38.48,-122.74,1.56455738575983,2.2178533475026567,0.1605174892189746,High,Other,1.783
4.5417,4.0,5.735632183908046,0.9832007073386384,2958.0,2.6153846153846154,38.48,-122.75,1.7365323529411762,2.1930358350236645,0.17141976260212732,High,Other,1.974
3.1662,7.0,4.866192170818505,1.008540925266904,3468.0,2.4683274021352313,38.48,-122.79,1.2827309688581314,1.9714532871972317,0.20725464384964168,Medium,Other,1.91
